,teamID_seasonID,evGGARatio,faceOffWinPercentage,faceOffsLost,faceOffsTaken,faceOffsWon,gamesPlayed_x,goalsAgainstPerGame,goalsPerGame,losses_x,ot,penaltyKillPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,powerPlayPercentage,ptPctg,pts,savePctg,shootingPctg_x,shotsAllowed,shotsPerGame,winLeadFirstPer,winLeadSecondPer,winOppScoreFirst,winOutshootOpp,winOutshotByOpp,winScoreFirst,wins_x,blockedShots,faceoffWinPctg,faceoffs,faceoffsLost,faceoffsWon,gamesPlayed_y,giveaways,goalsFor,hits,losses_y,missedShots,otLosses,points,shootingPctg_y,shotsFor,takeaways,teamAbbrev,teamFullName,ties,wins_y
517,30_20062007,1.0574,47.6,2422.0,4626.0,2204.0,82,2.244,2.744,26,8,86.0,72.0,48.0,380.0,18.9,63.4,104,0.922,9.3,28.7927,29.6463,0.815,0.966,0.439,0.674,0.5,0.732,48,1006,0.4764,4626,2422,2204,82,730,225,1004,26,965,8,104,0.0925,2431,552,MIN,Minnesota Wild,0,48
518,30_20072008,0.9722,47.3,2429.0,4609.0,2180.0,82,2.561,2.683,28,10,85.2,64.0,49.0,338.0,18.9,59.8,98,0.915,9.9,30.1098,27.0488,0.767,0.889,0.216,0.5,0.6,0.8,44,916,0.4729,4609,2429,2180,82,638,220,1238,28,927,10,98,0.0991,2218,495,MIN,Minnesota Wild,0,44
519,30_20082009,0.9058,48.5,2360.0,4583.0,2223.0,82,2.402,2.61,33,9,87.6,66.0,36.0,328.0,20.1,54.3,89,0.922,9.5,30.7073,27.5244,0.778,0.933,0.302,0.576,0.409,0.692,40,1033,0.485,4583,2360,2223,82,630,214,1468,33,907,9,89,0.0948,2257,440,MIN,Minnesota Wild,0,40
520,30_20092010,0.8805,52.2,2247.0,4702.0,2455.0,82,2.915,2.61,36,8,82.7,59.0,53.0,309.0,19.1,51.2,84,0.901,9.4,29.4512,27.6341,0.741,0.875,0.292,0.438,0.489,0.706,38,1096,0.5221,4702,2247,2455,82,633,214,1746,36,927,8,84,0.0944,2266,462,MIN,Minnesota Wild,0,38
521,30_20102011,0.8497,50.8,2337.0,4745.0,2408.0,82,2.78,2.476,35,8,82.8,53.0,53.0,292.0,18.1,52.4,86,0.913,9.5,32.0122,26.1951,0.793,0.962,0.186,0.231,0.522,0.795,39,1129,0.5074,4745,2337,2408,82,605,203,1865,35,863,8,86,0.0945,2148,536,MIN,Minnesota Wild,0,39
522,30_20112012,0.7568,51.2,2343.0,4804.0,2461.0,82,2.646,2.024,36,11,82.1,39.0,51.0,258.0,15.1,49.4,81,0.916,7.6,31.3537,26.5122,0.619,0.769,0.385,0.375,0.471,0.5,35,1347,0.5122,4804,2343,2461,82,505,166,1771,36,838,11,81,0.0763,2174,561,MIN,Minnesota Wild,0,35
523,30_20122013,0.8817,52.5,1348.0,2835.0,1487.0,48,2.604,2.458,19,3,80.7,27.0,26.0,151.0,17.9,57.3,55,0.904,8.5,27.0625,28.7917,0.75,0.9,0.32,0.577,0.471,0.783,26,614,0.5245,2835,1348,1487,48,315,118,956,19,494,3,55,0.0853,1382,262,MIN,Minnesota Wild,0,26
524,30_20132014,1.15,50.9,2310.0,4703.0,2393.0,82,2.415,2.427,27,12,78.8,45.0,53.0,252.0,17.9,59.8,98,0.913,9.1,27.7195,26.5854,0.769,0.844,0.3,0.417,0.541,0.738,43,1126,0.5088,4703,2310,2393,82,476,199,1412,27,860,12,98,0.0912,2180,548,MIN,Minnesota Wild,0,43
525,30_20142015,1.1419,49.9,2504.0,4995.0,2491.0,82,2.415,2.768,28,8,86.3,39.0,32.0,246.0,15.8,61.0,100,0.913,9.0,27.622,30.7561,0.844,0.875,0.297,0.519,0.667,0.778,46,1233,0.4986,4995,2504,2491,82,522,227,1323,28,955,8,100,0.09,2522,585,MIN,Minnesota Wild,0,46
526,30_20152016,1.0853,52.5,2342.0,4933.0,2591.0,82,2.488,2.598,33,11,77.9,48.0,45.0,259.0,18.5,53.0,87,0.913,9.0,28.622,28.9512,0.724,0.889,0.139,0.4,0.514,0.717,38,1209,0.5252,4933,2342,2591,82,557,213,1406,33,902,11,87,0.0897,2374,503,MIN,Minnesota Wild,0,38
527,30_20162017,1.2635,52.0,2359.0,4909.0,2550.0,82,2.512,3.207,25,8,83.0,47.0,37.0,224.0,21.0,64.6,106,0.916,10.4,30.061,30.8171,0.818,0.846,0.412,0.634,0.579,0.729,49,1161,0.5194,4909,2359,2550,82,500,263,1284,25,918,8,106,0.10400000000000001,2527,523,MIN,Minnesota Wild,0,49
528,30_20172018,1.1034,49.8,2434.0,4849.0,2415.0,82,2.793,3.049,26,11,81.2,49.0,51.0,240.0,20.4,61.6,101,0.911,10.1,31.3293,30.1951,0.857,0.838,0.357,0.581,0.521,0.75,45,1295,0.498,4849,2434,2415,82,511,250,1367,26,865,11,101,0.1009,2476,480,MIN,Minnesota Wild,0,45
529,30_20182019,0.9038,49.4,2465.0,4869.0,2404.0,82,2.841,2.561,36,9,81.7,49.0,44.0,241.0,20.3,50.6,83,0.904,8.2,29.5,31.3049,0.773,0.815,0.321,0.438,0.485,0.69,37,1221,0.4937,4869,2465,2404,82,517,210,1602,36,963,9,83,0.0818,2567,568,MIN,Minnesota Wild,0,37
530,52_20112012,0.9875,49.0,2427.0,4762.0,2335.0,82,2.951,2.695,35,10,80.1,45.0,58.0,251.0,17.9,51.2,84,0.902,8.9,30.122,30.1341,0.818,0.813,0.279,0.459,0.442,0.641,37,1197,0.4903,4762,2427,2335,82,604,221,1966,35,1067,10,84,0.0894,2471,484,WPG,Winnipeg Jets,0,37
531,52_20122013,0.9029,48.9,1402.0,2746.0,1344.0,48,2.938,2.625,21,3,79.7,20.0,28.0,145.0,13.8,53.1,51,0.901,9.1,29.6667,28.9375,0.833,0.9,0.32,0.6,0.423,0.696,24,713,0.4894,2746,1402,1344,48,378,126,1411,21,608,3,51,0.0907,1389,289,WPG,Winnipeg Jets,0,24
532,52_20132014,0.9512,46.9,2593.0,4882.0,2289.0,82,2.817,2.671,35,10,83.2,40.0,49.0,259.0,15.4,51.2,84,0.907,8.7,30.1463,30.6829,0.75,0.76,0.34,0.426,0.471,0.6,37,1256,0.4688,4882,2593,2289,82,735,219,2313,35,1027,10,84,0.087,2516,526,WPG,Winnipeg Jets,0,37
533,52_20142015,1.1484,48.9,2589.0,5065.0,2476.0,82,2.488,2.72,26,13,81.8,48.0,56.0,269.0,17.8,60.4,99,0.913,9.1,28.6585,29.7439,0.676,0.789,0.333,0.543,0.5,0.653,43,1120,0.4888,5065,2589,2476,82,772,223,2409,26,962,13,99,0.0914,2439,536,WPG,Winnipeg Jets,0,43
534,52_20152016,0.9931,46.7,2572.0,4829.0,2257.0,82,2.878,2.585,39,8,78.4,38.0,61.0,257.0,14.8,47.6,78,0.903,8.7,29.5488,29.5976,0.708,0.885,0.277,0.524,0.333,0.629,35,1133,0.4673,4829,2572,2257,82,766,212,2103,39,937,8,78,0.0873,2427,550,WPG,Winnipeg Jets,0,35
535,52_20162017,0.9401,48.5,2509.0,4873.0,2364.0,82,3.11,3.0,35,7,77.5,48.0,62.0,264.0,18.2,53.0,87,0.9,10.0,31.0488,29.8537,0.654,0.852,0.357,0.474,0.488,0.625,40,1177,0.4851,4873,2509,2364,82,769,246,1906,35,913,7,87,0.1004,2448,592,WPG,Winnipeg Jets,0,40
536,52_20172018,1.2222,52.4,2406.0,5055.0,2649.0,82,2.634,3.329,20,10,81.8,64.0,50.0,274.0,23.4,69.5,114,0.917,10.3,31.8659,32.2317,0.882,0.955,0.429,0.659,0.579,0.787,52,1240,0.524,5055,2406,2649,82,831,273,1831,20,1006,10,114,0.1032,2643,589,WPG,Winnipeg Jets,0,52
537,52_20182019,1.0307,50.7,2396.0,4860.0,2464.0,82,2.963,3.293,30,5,79.2,62.0,52.0,250.0,24.8,60.4,99,0.911,10.6,33.4268,31.1829,0.733,0.743,0.45,0.621,0.549,0.69,47,1187,0.5069,4860,2396,2464,82,757,270,1841,30,972,5,99,0.1055,2557,623,WPG,Winnipeg Jets,0,47
538,53_20142015,0.6158,51.9,2476.0,5142.0,2666.0,82,3.256,2.012,50,8,76.7,46.0,65.0,230.0,20.0,34.1,56,0.902,6.9,33.1951,29.1829,0.522,0.824,0.204,0.385,0.259,0.424,24,1271,0.5184,5142,2476,2666,82,538,165,2489,50,992,8,56,0.0689,2393,490,ARI,Arizona Coyotes,0,24
539,53_20152016,0.95,54.7,2288.0,5050.0,2762.0,82,2.976,2.537,39,8,77.3,53.0,69.0,300.0,17.7,47.6,78,0.904,9.2,30.9634,27.622,0.538,0.808,0.3,0.355,0.46,0.548,35,1150,0.5469,5050,2288,2762,82,465,208,1815,39,934,8,78,0.0918,2265,483,ARI,Arizona Coyotes,0,35
540,53_20162017,0.7917,48.0,2613.0,5025.0,2412.0,82,3.146,2.329,42,10,77.3,38.0,59.0,235.0,16.2,42.7,70,0.908,8.4,34.1098,27.8171,0.727,0.826,0.214,0.353,0.375,0.525,30,1215,0.48,5025,2613,2412,82,607,191,2098,42,947,10,70,0.0837,2281,403,ARI,Arizona Coyotes,0,30
541,53_20172018,0.8485,47.7,2659.0,5088.0,2429.0,82,3.061,2.512,41,12,79.6,41.0,46.0,243.0,16.9,42.7,70,0.905,8.4,32.2195,29.878,0.6,0.677,0.167,0.353,0.348,0.5,29,1186,0.4773,5088,2659,2429,82,600,206,1999,41,1026,12,70,0.084,2450,449,ARI,Arizona Coyotes,0,29
542,53_20182019,0.8408,47.9,2511.0,4818.0,2307.0,82,2.683,2.549,35,8,85.0,42.0,34.0,258.0,16.3,52.4,86,0.913,8.3,30.8171,30.7439,0.714,0.935,0.286,0.425,0.537,0.617,39,1298,0.4788,4818,2511,2307,82,707,209,2028,35,1006,8,86,0.0829,2521,582,ARI,Arizona Coyotes,0,39
543,54_20172018,1.121,48.9,2548.0,4987.0,2439.0,82,2.744,3.268,24,7,81.4,53.0,44.0,248.0,21.4,66.5,109,0.911,10.0,30.7439,32.7561,0.75,0.861,0.415,0.688,0.517,0.829,51,1179,0.489,4987,2548,2439,82,779,268,1767,24,1047,7,109,0.0997,2686,855,VGK,Vegas Golden Knights,0,51
544,54_20182019,1.0741,50.4,2442.0,4923.0,2481.0,82,2.78,3.0,32,7,80.9,39.0,44.0,232.0,16.8,56.7,93,0.905,8.7,29.2561,34.3171,0.69,0.903,0.4,0.585,0.423,0.643,43,1118,0.5039,4923,2442,2481,82,749,246,2268,32,1069,7,93,0.0874,2814,903,VGK,Vegas Golden Knights,0,43
